trend_id,title,channel_id,category_id,publish_id,views,likes
3,"Crime Patrol - Ep 924 - Full Episode - 2nd June, 2018",636,24,29,80804,516
0,"Crime Patrol Dial 100 - Ep 788 - Full Episode - 30th May, 2018",636,24,26,58467,303
1,"Crime Patrol Dial 100 - Ep 789 - Full Episode - 31st May, 2018",636,24,27,61006,377
5,"Crime Patrol Dial 100 - Ep 791 - Full Episode - 4th June, 2018",636,24,31,74110,301
6,"Crime Patrol Dial 100 - Ep 792 - Full Episode - 5th June, 2018",636,24,32,78696,379
7,"Crime Patrol Dial 100 - Ep 793 - Full Episode - 6th June, 2018",636,24,33,62798,320
8,"Crime Patrol Dial 100 - Ep 794 - Full Episode - 7th June, 2018",636,24,34,96901,423
9,"Crime Patrol Dial 100 - Ep 795 - Full Episode - 8th June, 2018",636,24,35,55748,285
12,"Crime Patrol Dial 100 - Ep 796 - Full Episode  - 11th June, 2018",636,24,38,54395,285
4,"Crime Patrol Satark - Ep 925 - Full Episode - 3rd June, 2018",636,24,30,146988,726
11,"Crime Patrol Satark - Ep 927 - Full Episode - 10th June, 2018",636,24,37,51842,282
10,Cris Carter reveals why LeBron James is now going to LA Lakers | NBA | FIRST THINGS FIRST,270,17,36,212436,1578
12,Crow - Simon's Cat | SHORTS,673,1,21,1091528,40613
11,Crow - Simon's Cat | SHORTS,673,1,21,1075057,40324
10,Crow - Simon's Cat | SHORTS,673,1,21,1057410,40042
9,Crow - Simon's Cat | SHORTS,673,1,21,1043229,39760
8,Crow - Simon's Cat | SHORTS,673,1,21,1034377,39604
6,Crow - Simon's Cat | SHORTS,673,1,21,987414,38575
5,Crow - Simon's Cat | SHORTS,673,1,21,969626,38253
4,Crow - Simon's Cat | SHORTS,673,1,21,954206,37969
0,Crow - Simon's Cat | SHORTS,673,1,21,832876,35563
1,Crow - Simon's Cat | SHORTS,673,1,21,869774,36384
3,Crow - Simon's Cat | SHORTS,673,1,21,928290,37469
7,Crow - Simon's Cat | SHORTS,673,1,21,1003575,38898
2,Crow - Simon's Cat | SHORTS,673,1,21,902815,37001
11,Cuphead DLC Announcement Trailer | Xbox One | Windows 10 | Steam | GOG,696,20,35,1340584,65720
11,Cuphead DLC Announcement Trailer | Xbox One | Windows 10 | Steam | GOG,696,20,35,1340584,65720
10,Cuphead DLC Announcement Trailer | Xbox One | Windows 10 | Steam | GOG,696,20,35,978409,53578
10,Cuphead DLC Announcement Trailer | Xbox One | Windows 10 | Steam | GOG,696,20,35,978409,53578
9,Cuphead DLC Announcement Trailer | Xbox One | Windows 10 | Steam | GOG,696,20,35,314397,24928
12,Cuphead DLC Announcement Trailer | Xbox One | Windows 10 | Steam | GOG,696,20,35,1608741,72970
2,Cutting Open a FENTY BEAUTY Fairy Bomb?! (Beauty Break),163,26,27,375579,10272
11,"Cyberpunk 2077 Story, Open World, And First-Person Gameplay Details | E3 2018",306,24,37,356076,6641
12,"Cyberpunk 2077 Story, Open World, And First-Person Gameplay Details | E3 2018",306,24,37,774509,10250
10,Cyberpunk 2077 – official E3 2018 trailer,180,20,35,4929812,211620
12,Cyberpunk 2077 – official E3 2018 trailer,180,20,35,9893438,247947
8,DANA WHITE TALKS ABOUT KSI VS LOGAN PAUL,415,10,34,1857126,87367
9,DANA WHITE TALKS ABOUT KSI VS LOGAN PAUL,415,10,34,1948959,89420
10,DANA WHITE TALKS ABOUT KSI VS LOGAN PAUL,415,10,34,2094948,92625
11,DANCE MOMS Lilly and Ellie TOGETHER AGAIN (Tutu Coming Soon!),402,24,37,243858,15266
0,DDG - Arguments (Official Music Video),185,10,26,806419,103709
1,DDG - Arguments (Official Music Video),185,10,26,1300783,134156
4,DDG vs CHRIS SAILS Fight,679,24,31,248234,16746
0,DETROIT BECOME HUMAN ENDING (BEST ENDING) Walkthrough Gameplay Part 30 (PS4 Pro),910,20,25,372893,35158
12,DEVIL RAMEN! SPICIEST Ramen in Japan & $150 MELON!!,512,22,37,225101,6399
4,DIM SUM & Best CURRY in Ipoh Malaysia,693,19,28,334847,8041
2,DIM SUM & Best CURRY in Ipoh Malaysia,693,19,28,179504,5545
3,DIM SUM & Best CURRY in Ipoh Malaysia,693,19,28,281062,7273
11,DINOSAUR FOSSIL CAKE ft MatPat! - NERDY NUMMIES,630,26,37,285535,19371
12,DIY BALLE ANTI-STRESS GÉANTE / 6 OBJETS ANTISTRESS XXL,801,26,38,293876,7460
0,DIY Giant Squishy / 11 Giant vs Miniature Stress Relievers recipes,800,26,26,655098,12978
1,DIY Giant Squishy / 11 Giant vs Miniature Stress Relievers recipes,800,26,26,1447307,19494
9,DIY MASTER EP 3: Boho Shibori Tie Dye,440,26,35,669641,52938
9,DIY MASTER EP 3: Boho Shibori Tie Dye,440,26,35,669641,52938
12,DIY MASTER EP 3: Boho Shibori Tie Dye,440,26,35,1203227,72652
10,DIY MASTER EP 3: Boho Shibori Tie Dye,440,26,35,976205,64960
11,DIY MASTER EP 3: Boho Shibori Tie Dye,440,26,35,1106313,69703
9,DIY McDONALDS GIANT 4 PC 🐓 McNUGGETS,346,24,35,232788,12079
4,DJi Ronin-S  a first look at this dope gimbal,135,22,30,803153,31204
1,DO NOT buy this $100 Smart Lock...,390,26,26,1168571,39555
2,DO NOT buy this $100 Smart Lock...,390,26,26,1247119,42282
0,DO NOT buy this $100 Smart Lock...,390,26,26,767814,29373
9,DO PARENTS KNOW MODERN MUSIC? #18 (REACT: Do They Know It?),610,24,35,340886,12969
2,DO TEENS KNOW 2000s MUSIC? #16 (REACT: Do They Know It?),610,24,28,429983,12618
3,DO TEENS KNOW 2000s MUSIC? #16 (REACT: Do They Know It?),610,24,28,660781,16646
5,DO TEENS KNOW 90s ACTION MOVIES? (REACT: Do They Know It?),610,24,30,369887,10188
4,DO TEENS KNOW 90s ACTION MOVIES? (REACT: Do They Know It?),610,24,30,328407,9615
7,DOLLAR STORE DIY CHALLENGE,440,26,14,2732190,101339
6,DOLLAR STORE DIY CHALLENGE,440,26,14,2705386,100913
8,DOLLAR STORE DIY CHALLENGE,440,26,14,2763416,101597
2,DOLLAR STORE DIY CHALLENGE,440,26,14,2602517,99120
4,DOLLAR STORE DIY CHALLENGE,440,26,14,2658397,100125
5,DOLLAR STORE DIY CHALLENGE,440,26,14,2679509,100460
1,DOLLAR STORE DIY CHALLENGE,440,26,14,2562371,98365
3,DOLLAR STORE DIY CHALLENGE,440,26,14,2629899,99613
0,DOLLAR STORE DIY CHALLENGE,440,26,14,2532556,97797
0,"DOLLAR TREE DIY *WOWS* (ALL NEW!) 💚 Wrought Iron Decor, Fairy Lights, Farmhouse Style & More!",211,26,26,72267,8777
9,DONATING GARBAGE • Behind The Cow Chop,176,20,35,100744,5120
10,DRAGUER UNE FILLE DEVANT SON COPAIN -PART 2 (IbraTV),367,24,34,2318515,127717
9,DRAGUER UNE FILLE DEVANT SON COPAIN -PART 2 (IbraTV),367,24,34,1816312,110858
8,DRAGUER UNE FILLE DEVANT SON COPAIN -PART 2 (IbraTV),367,24,34,1575909,105222
7,DRAWING POKEMON FROM MEMORY (Squad Vlogs),678,22,32,179539,9345
6,DRAWING POKEMON FROM MEMORY (Squad Vlogs),678,22,32,128259,7643
12,DRUNK DRAWING POKEMON,702,23,38,85300,7252
5,DUTERTE SUMAGOT NA SA AWAY NILA MOCHA AT KRIS | DUTERTE LATEST VIDEO,564,25,31,157013,910
9,Daddy Yankee - Hielo (Video Oficial),191,10,12,40399656,623766
2,Daddy Yankee - Hielo (Video Oficial),191,10,12,35014308,604280
6,Daddy Yankee - Hielo (Video Oficial),191,10,12,38654003,617055
7,Daddy Yankee - Hielo (Video Oficial),191,10,12,39261165,619436
5,Daddy Yankee - Hielo (Video Oficial),191,10,12,38000386,614604
8,Daddy Yankee - Hielo (Video Oficial),191,10,12,40161154,622991
4,Daddy Yankee - Hielo (Video Oficial),191,10,12,37452720,612770
3,Daddy Yankee - Hielo (Video Oficial),191,10,12,36311060,608746
12,Daddy Yankee - Hielo (Video Oficial),191,10,12,41803845,628861
11,Daddy Yankee - Hielo (Video Oficial),191,10,12,41351681,627244
1,Daddy Yankee - Hielo (Video Oficial),191,10,12,33678846,599227
0,Daddy Yankee - Hielo (Video Oficial),191,10,12,32082218,592782
10,Daddy Yankee - Hielo (Video Oficial),191,10,12,40870858,625510
11,Dan + Shay - Speechless (Wedding Video),196,10,12,5326516,44322
10,Dan + Shay - Speechless (Wedding Video),196,10,12,5111890,43469
9,Dan + Shay - Speechless (Wedding Video),196,10,12,4894083,42538
8,Dan + Shay - Speechless (Wedding Video),196,10,12,4800994,42090
0,Dan + Shay - Speechless (Wedding Video),196,10,12,3020115,33289
7,Dan + Shay - Speechless (Wedding Video),196,10,12,4537299,40835
2,Dan + Shay - Speechless (Wedding Video),196,10,12,3368967,35169
12,Dan + Shay - Speechless (Wedding Video),196,10,12,5534278,45128
3,Dan + Shay - Speechless (Wedding Video),196,10,12,3579112,36183
4,Dan + Shay - Speechless (Wedding Video),196,10,12,3858915,37702
5,Dan + Shay - Speechless (Wedding Video),196,10,12,4065228,38729
1,Dan + Shay - Speechless (Wedding Video),196,10,12,3190447,34215
6,Dan + Shay - Speechless (Wedding Video),196,10,12,4317004,39878
0,Dan Harmon Breaks Down the Biggest 'Rick and Morty' Moments Ever | GQ,300,24,24,1003307,25190
1,Dan Harmon Breaks Down the Biggest 'Rick and Morty' Moments Ever | GQ,300,24,24,1215279,28534
2,Dan Harmon Breaks Down the Biggest 'Rick and Morty' Moments Ever | GQ,300,24,24,1337365,30353
12,Dan Harmon Breaks Down the Biggest 'Rick and Morty' Moments Ever | GQ,300,24,24,1682086,35074
11,Dan Harmon Breaks Down the Biggest 'Rick and Morty' Moments Ever | GQ,300,24,24,1649128,34538
0,Dan Harmon Breaks Down the Biggest 'Rick and Morty' Moments Ever | GQ,300,24,24,1003307,25190
10,Dan Harmon Breaks Down the Biggest 'Rick and Morty' Moments Ever | GQ,300,24,24,1625701,34158
8,Dan Harmon Breaks Down the Biggest 'Rick and Morty' Moments Ever | GQ,300,24,24,1594677,33743
9,Dan Harmon Breaks Down the Biggest 'Rick and Morty' Moments Ever | GQ,300,24,24,1603556,33852
6,Dan Harmon Breaks Down the Biggest 'Rick and Morty' Moments Ever | GQ,300,24,24,1543821,33129
5,Dan Harmon Breaks Down the Biggest 'Rick and Morty' Moments Ever | GQ,300,24,24,1518195,32865
4,Dan Harmon Breaks Down the Biggest 'Rick and Morty' Moments Ever | GQ,300,24,24,1490376,32511
3,Dan Harmon Breaks Down the Biggest 'Rick and Morty' Moments Ever | GQ,300,24,24,1424316,31591
7,Dan Harmon Breaks Down the Biggest 'Rick and Morty' Moments Ever | GQ,300,24,24,1566040,33387
2,Dance Moms: Abby Is Extra Harsh at Pyramid (Season 3 Flashback) | Lifetime,452,24,28,130161,1583
1,Dancing Without Moving!?,898,24,27,1149633,168875
2,Dancing Without Moving!?,898,24,27,3733713,359890
5,Dancing Without Moving!?,898,24,27,5708085,487038
4,Dancing Without Moving!?,898,24,27,5505734,476666
3,Dancing Without Moving!?,898,24,27,4791237,431900
11,Daniel Caesar: NPR Music Tiny Desk Concert,538,10,36,218922,21731
10,Daniel Caesar: NPR Music Tiny Desk Concert,538,10,36,101196,11939
4,Dave Matthews Band - Samurai Cop (Oh Joy Begin) (Visualizer),874,10,4,447916,5736
3,Dave Matthews Band - Samurai Cop (Oh Joy Begin) (Visualizer),874,10,4,436582,5671
2,Dave Matthews Band - Samurai Cop (Oh Joy Begin) (Visualizer),874,10,4,427025,5624
1,Dave Matthews Band - Samurai Cop (Oh Joy Begin) (Visualizer),874,10,4,419002,5575
0,Dave Matthews Band - Samurai Cop (Oh Joy Begin) (Visualizer),874,10,4,409388,5518
0,Daz Watches Movies I Have Been In!,201,24,26,288527,22522
12,Daz Watches Worst Infomercials,201,24,38,234923,25136
11,De Niro Was Warned About Trashing Trump At Tony Awards & Didn’t Listen Got What He Deserved On Stage,294,25,37,193930,2459
1,Deluded Chef BOILS BURGER! | Hotel Hell,325,24,25,2322152,28103
0,Deluded Chef BOILS BURGER! | Hotel Hell,325,24,25,1693753,22644
11,Dennis Rodman Saves the World,487,25,37,213062,30274
11,Dennis Rodman gets emotional after Trump-Kim summit,120,25,37,1777995,21252
12,Dennis Rodman gets emotional after Trump-Kim summit,120,25,37,2183649,25690
1,Destination Wedding Trailer #1 (2018) | Movieclips Trailers,519,1,10,4740629,55651
4,Destination Wedding Trailer #1 (2018) | Movieclips Trailers,519,1,10,4894515,56703
3,Destination Wedding Trailer #1 (2018) | Movieclips Trailers,519,1,10,4838491,56261
7,Destination Wedding Trailer #1 (2018) | Movieclips Trailers,519,1,10,4976492,57355
5,Destination Wedding Trailer #1 (2018) | Movieclips Trailers,519,1,10,4922949,56885
6,Destination Wedding Trailer #1 (2018) | Movieclips Trailers,519,1,10,4953003,57151
2,Destination Wedding Trailer #1 (2018) | Movieclips Trailers,519,1,10,4797673,55981
8,Destination Wedding Trailer #1 (2018) | Movieclips Trailers,519,1,10,5018556,57650
0,Destination Wedding Trailer #1 (2018) | Movieclips Trailers,519,1,10,4678184,55224
10,Destination Wedding Trailer #1 (2018) | Movieclips Trailers,519,1,10,5051093,57904
11,Destination Wedding Trailer #1 (2018) | Movieclips Trailers,519,1,10,5073263,58055
9,Destination Wedding Trailer #1 (2018) | Movieclips Trailers,519,1,10,5026759,57696
11,Destiny 2: Forsaken - E3 Story Reveal Trailer,875,20,37,1100530,33729
12,Destiny 2: Forsaken - E3 Story Reveal Trailer,875,20,37,1392609,38471
4,Destiny 2: Forsaken – Official Reveal,875,20,30,954347,35926
5,Destiny 2: Forsaken – Official Reveal,875,20,30,1216518,39854
0,Destroying My Router with a Hammer (and etc.),914,22,26,72080,5811
10,Detention for you - Baldi's Basics animation,857,1,36,253562,11410
11,Detention for you - Baldi's Basics animation,857,1,36,821256,23628
3,Detroit Become Human - Top 10 Funny Connor & Hank Moments,128,20,29,75399,2454
11,Detroit: Markus' Tookus - PART 4 - Game Grumps,305,20,37,132262,6256
5,Developer Update | Upcoming Social Features | Overwatch,595,20,30,679477,29244
4,Developer Update | Upcoming Social Features | Overwatch,595,20,30,550912,27226
2,Devin Nunes Breaks His Silence on: Gowdy | I.G. Report | Rosenstein | Downer | Google,622,23,28,101262,2980
0,Devinettes Que Seules Les Personnes au QI Élevé Pourront Résoudre,645,22,25,123488,1706
10,"Dhadak Trailer Launch Complete Video HD-Sridevi's Daughter Jhanvi Kapoor,Ishaan Khattar",350,24,36,794122,6701
12,Dhadak | Official Trailer | Janhvi & Ishaan | Shashank Khaitan | Karan Johar,206,1,36,27696924,468472
11,Dhadak | Official Trailer | Janhvi & Ishaan | Shashank Khaitan | Karan Johar,206,1,36,23236645,412558
10,Dhadak | Official Trailer | Janhvi & Ishaan | Shashank Khaitan | Karan Johar,206,1,36,15969920,308382
5,Dhruva Natchathiram - Official Teaser | Chiyaan Vikram | Gautham Vasudev Menon | Harris Jayaraj,681,10,30,4309736,176532
4,Dhruva Natchathiram - Official Teaser | Chiyaan Vikram | Gautham Vasudev Menon | Harris Jayaraj,681,10,30,3641908,167834
0,Diamond Platnumz Ft Rayvanny - Iyena (Official Music Video),207,10,26,1210512,28583
12,Difference | Amrit Maan ft Sonia Maan | Latest Punjabi Songs 2018 | Bamb Beats,79,10,33,16256855,321798
11,Difference | Amrit Maan ft Sonia Maan | Latest Punjabi Songs 2018 | Bamb Beats,79,10,33,13850398,296023
10,Difference | Amrit Maan ft Sonia Maan | Latest Punjabi Songs 2018 | Bamb Beats,79,10,33,12123373,270455
9,Difference | Amrit Maan ft Sonia Maan | Latest Punjabi Songs 2018 | Bamb Beats,79,10,33,10022932,238708
8,Difference | Amrit Maan ft Sonia Maan | Latest Punjabi Songs 2018 | Bamb Beats,79,10,33,9309397,224724
7,Difference | Amrit Maan ft Sonia Maan | Latest Punjabi Songs 2018 | Bamb Beats,79,10,33,4543092,118223
1,Dinesh D'Souza Drops Huge BOMBSHELL On OBAMA and ERIC HOLDER Right After Pardon,831,25,26,130403,4085
0,Dinesh D'Souza Drops Huge BOMBSHELL On OBAMA and ERIC HOLDER Right After Pardon,831,25,26,99870,3436
12,Dino Run - Game Grumps,305,20,38,301153,13783
8,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",209,10,15,36159034,799886
0,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",209,10,15,18493705,605805
2,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",209,10,15,23015460,661307
3,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",209,10,15,25170698,685635
4,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",209,10,15,28091569,718959
5,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",209,10,15,29839509,734175
6,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",209,10,15,32012866,755991
7,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",209,10,15,33995272,776170
9,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",209,10,15,36650703,804164
10,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",209,10,15,37824778,814944
11,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",209,10,15,38968193,825540
12,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",209,10,15,40087764,835657
1,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",209,10,15,20804351,634514
2,Do This EVERY SINGLE Day! (WORKOUT OR NOT),21,26,28,443259,30924
2,Do You Hear Africa or All Star?,501,10,17,416033,23786
0,Does LeBron need a 4th title to pass Jordan as the GOAT? | NBA | UNDISPUTED,675,17,24,605447,5425
1,Does LeBron need a 4th title to pass Jordan as the GOAT? | NBA | UNDISPUTED,675,17,24,630751,5579
2,Does LeBron need a 4th title to pass Jordan as the GOAT? | NBA | UNDISPUTED,675,17,24,652697,5697
3,Does LeBron need a 4th title to pass Jordan as the GOAT? | NBA | UNDISPUTED,675,17,24,666602,5765
4,Does LeBron need a 4th title to pass Jordan as the GOAT? | NBA | UNDISPUTED,675,17,24,707065,6016
5,Does LeBron need a 4th title to pass Jordan as the GOAT? | NBA | UNDISPUTED,675,17,24,717208,6059
6,Does LeBron need a 4th title to pass Jordan as the GOAT? | NBA | UNDISPUTED,675,17,24,727615,6108
9,Does LeBron need a 4th title to pass Jordan as the GOAT? | NBA | UNDISPUTED,675,17,24,757713,6272
7,Does LeBron need a 4th title to pass Jordan as the GOAT? | NBA | UNDISPUTED,675,17,24,738009,6182
12,Does LeBron need a 4th title to pass Jordan as the GOAT? | NBA | UNDISPUTED,675,17,24,787517,6420
11,Does LeBron need a 4th title to pass Jordan as the GOAT? | NBA | UNDISPUTED,675,17,24,782907,6400
10,Does LeBron need a 4th title to pass Jordan as the GOAT? | NBA | UNDISPUTED,675,17,24,774151,6359
8,Does LeBron need a 4th title to pass Jordan as the GOAT? | NBA | UNDISPUTED,675,17,24,752596,6251
5,Does the Bavarian Edge Knife Sharpener Actually Work?,368,25,31,90671,2183
11,Dog Lets Owner Back In After She Was Locked Out,692,24,37,280499,5605
12,Dog Thinks He's Actually A Horse | The Dodo Odd Couples,741,15,38,143129,7847
11,"Don't Be A PHONEY!, Trump SNAPS At Justin Trudeau Over G7 Perfomance",804,25,37,41623,954
9,Don't Buy This INSANE Gadget...,815,28,35,1025326,29448
0,Don't Do Anything - Game Grumps Animated - by Smallbu,305,20,25,397445,27954
1,Don't Do Anything - Game Grumps Animated - by Smallbu,305,20,25,451928,30519
4,Don't Look At Your Ex,694,23,30,141120,5626
2,Don't Open The Wrong Mystery Door!!,730,23,26,1386977,25635
9,Don't Open The Wrong Mystery Door!!,730,23,26,2205615,32241
8,Don't Open The Wrong Mystery Door!!,730,23,26,2182545,32094
7,Don't Open The Wrong Mystery Door!!,730,23,26,2093034,31519
6,Don't Open The Wrong Mystery Door!!,730,23,26,1976097,30764
5,Don't Open The Wrong Mystery Door!!,730,23,26,1898198,30114
